Szó;Szófajok
a;FN|NM|NE|IND
abajgat;IGE
abál;IGE
abaposztó;FN
abárol;IGE
abba;NM|IK
abbahagy;IGE
abbamarad;IGE
abban;NM
abbeli;NM
abból;NM
abcúg;FN|IND
abcugol;IGE
ábécé;FN
ábécérend;FN
ábécés;FN|MN
ábécéskönyv;FN
abesszin;FN|MN
ablak;FN
ablakbélés;FN
ablakdeszka;FN
ablakfiók;FN
ablakfülke;FN
ablakkeret;FN
ablakkosár;FN
ablakmélyedés;FN
ablaknyílás;FN
ablakos;FN|MN
ablakoz;IGE
ablakpárkány;FN
ablakpárna;FN
ablakrács;FN
ablakredőny;FN
ablakrózsa;FN
ablakszárny;FN
ablakszem;FN
ablaktábla;FN
ablaktok;FN
ablaktörlő;FN|MN
ablaküveg;FN
ablakvasalás;FN
ablakzat;FN
abnormális;MN
abnormis;MN
abonál;IGE
abonens;FN
abortál;IGE
abortusz;FN
ábra;FN
abrak;FN
abrakadabra;FN
abrakol;IGE
abrakos;MN
ábránd;FN
ábrándkép;FN
ábrándos;MN
ábrándozás;FN
ábrándozik;IGE
ábrándvilág;FN
ábrázat;FN
ábrázol;IGE
ábrázoló;FN|MN
abroncs;FN
abroncsol;IGE
abroncsos;MN
abroncsoz;IGE
abrosz;FN
abszencia;FN
abszint;FN
abszolút;FN|MN
abszolúte;HA
abszolutizmus;FN
abszolutórium;FN
abszolvál;IGE
abszorpció;FN
absztinens;FN|MN
absztrakció;FN
absztrakt;MN
abszurd;MN
abszurdum;FN
acat;FN
acél;FN
acélhengermű;FN
acélipar;FN
acélkék;MN
acélkohó;FN
acélmetszet;FN
acélmű;FN
acélos;MN
acélosodik;IGE
acéloz;IGE
acélrugó;FN
acetilén;FN
achát;FN
ács;FN
acsarkodik;IGE
acsarog;IGE
ácsceruza;FN
ácsi;MN
ácsingózik;IGE
ácskapocs;FN
ácsmester;FN
ácsmunka;FN
ácsol;IGE
ácsolás;FN
ácsolat;FN
ácsorog;IGE
ad;IGE
adag;FN
adagol;IGE
adagoló;FN|MN
adakozás;FN
adakozik;IGE
adakozó;FN|MN
adalék;FN
ádámcsutka;FN
ádámkosztüm;FN
adandó;MN
adás;FN
adásszünet;FN
adásvétel;FN
adásvételi;MN
adás-vevés;FN
adat;IGE|FN
adatgyűjtés;FN
adathalmaz;FN
adatik;IGE
adatszolgáltatás;FN
adattár;FN
ádáz;MN
addig;NM|HA
addig-addig;HA
addigi;MN
addiglan;HA
adekvát;MN
adjisten;FN
adjonisten;FN
adjunktus;FN
adjusztál;IGE
adjutáns;FN
adminisztráció;FN
adminisztrál;IGE
adminisztratív;MN
adminisztrátor;FN
admirális;FN
adó;FN|MN
adóalany;FN
adóalap;FN
adóállomás;FN
adóbehajtás;FN
adóbélyeg;FN
adóberendezés;FN
adóbérlő;FN
adóbevallás;FN
adócsalás;FN
adócső;FN
adódik;IGE
adóelengedés;FN
adóellenőr;FN
adóeltitkolás;FN
adófelszólamlás;FN
adófizetés;FN
adófizető;FN|MN
adóforrás;FN
adófőkönyv;FN
adogat;IGE
adogató;FN|MN
adóhátralék;FN
adóhivatal;FN
adóhivatalnok;FN
adóintés;FN
adóív;FN
adójövedelem;FN
adókedvezmény;FN
adókészülék;FN
adókivetés;FN
adókönyv;FN
adóköteles;FN|MN
adókulcs;FN
adólámpa;FN
adoma;FN
adomány;FN
adománybirtok;FN
adománylevél;FN
adományos;FN|MN
adományoz;IGE
adomás;MN
adomázik;IGE
adómentes;MN
adómorál;FN
adónem;FN
adóösszeírás;FN
adópénztár;FN
adóprés;FN
adoptál;IGE
adórendszer;FN
adós;FN|MN
adóslevél;FN
adósság;FN
adószedés;FN
adószedő;FN
adótárgy;FN
adótartozás;FN
adóteher;FN
adótiszt;FN
adott;MN
adottság;FN
adóügy;FN
adóügyi;MN
adóvégrehajtó;FN
adó-vevő;FN|MN
adózás;FN
adózik;IGE
adózó;FN|MN
adóztat;IGE
adresz;FN
adresszál;IGE
adta;FN|MN|IND
adta-teremtette;IND
adtáz;IGE
adu;FN
aduttoz;IGE
advent;FN
adventi;MN
adventista;FN|MN
ad-vesz;IGE
aeolhárfa;FN
aera;FN
aerodinamika;FN
aeroplán;FN
aether;FN
aethiop;FN|MN
afelől;HA
affektáció;FN
affektál;IGE
affektív;MN
affektus;FN
afféle;NM
affér;FN
affinitás;FN
áfium;FN
áfonya;FN
aforizma;FN
afrik;FN
afrikai;FN|MN
ág;FN
aga;FN
ágál;IGE
agancs;FN
agancsos;FN|MN
agár;FN
agarász;IGE|FN
agarászik;IGE
ágas;FN|MN
ágas-bogas;MN
ágasfa;FN
ágaskodik;IGE
agát;FN
agavé;FN
ágaz;IGE
ágazat;FN
ágazatos;MN
ágazik;IGE
ágbog;FN
ágbogas;MN
ágenda;FN
ágens;FN
ágfa;FN
ágfűrész;FN
agg;IGE|FN|MN
aggály;FN
aggályos;MN
aggályoskodik;IGE
aggastyán;FN
aggaszt;IGE
aggat;IGE
aggaték;FN
aggkor;FN
agglegény;FN
agglegényadó;FN
aggodalmas;MN
aggodalmaskodik;IGE
aggodalom;FN
aggódás;FN
aggódik;IGE
aggófű;FN
aggóskodik;IGE
aggott;MN
aggság;FN
aggszűz;FN
ági;MN
agilis;MN
agitáció;FN
agitációs;FN|MN
agitál;IGE
agitátor;FN
agnoszkál;IGE
agnoszticizmus;FN
agnosztikus;FN|MN
agónia;FN
agonizál;IGE
agrár;MN
agrárállam;FN
agráregyetem;FN
agrárkapitalizmus;FN
agrárkérdés;FN
agrárolló;FN
agrárpárt;FN
agrárpolitika;FN
agrárproletár;FN
agrárszocialista;FN|MN
agrárszocializmus;FN
agrártudomány;FN
agrárválság;FN
agresszió;FN
agresszív;MN
agresszor;FN
agrobiológia;FN
agrokémia;FN
ágrólszakadt;FN|MN
agronómus;FN
agrotechnika;FN
ágseprű;FN
agy;FN
ágy;FN
agyabugyál;IGE
agyafúrt;MN
agyag;FN
agyagáru;FN
agyaggalamb;FN
agyagipar;FN
agyagminta;FN
agyagos;MN
agyal;IGE
ágyal;IGE
agyalágyult;MN
agyar;FN
agyarkodik;IGE
ágyas;FN|MN
ágyás;FN
ágyasház;FN
ágyaz;IGE
ágyazás;FN
ágyazat;FN
agyba-főbe;HA
agybaj;FN
agybarázda;FN
ágybeli;FN
ágybetét;FN
ágybontás;FN
agyburok;FN
agydaganat;FN
ágydeszka;FN
ágyék;FN
ágyékkendő;FN
ágyékzsába;FN
ágyelő;FN
agy-érelmeszesedés;FN
ágyfej;FN
agyhártya;FN
agyhártyagyulladás;FN
ágyhuzat;FN
ágykabát;FN
agykéreg;FN
agykoponya;FN
ágyláb;FN
agylágyulás;FN
agylékelés;FN
ágymelegítő;FN|MN
agymunka;FN
agyműködés;FN
ágynemű;FN
agyon;IK
agyonbeszél;IGE
agyoncsap;IGE
agyoncsépelt;MN
agyoncsigáz;IGE
agyondicsér;IGE
agyondolgoztat;IGE
agyongázol;IGE
agyonhajszol;IGE
agyonhallgat;IGE
agyonkínoz;IGE
agyonlő;IGE
agyonnyom;IGE
agyonrúg;IGE
agyonsújt;IGE
agyonszorít;IGE
agyonszúr;IGE
agyontapos;IGE
agyonüt;IGE
agyonvág;IGE
agyonver;IGE
agyonzúz;IGE
ágyrajáró;FN
agyrázkódás;FN
agyrém;FN
agyszélhűdés;FN
agyszülemény;FN
ágytakaró;FN
ágytál;FN
ágytárs;FN
agytekervény;FN
ágyterítő;FN
ágytoll;FN
agytröszt;FN
ágyú;FN
ágyúállás;FN
ágyúcső;FN
ágyúdörgés;FN
ágyúgolyó;FN
ágyúharc;FN
ágyúlövés;FN
ágyúnaszád;FN
ágyús;FN|MN
ágyúszó;FN
agyusztál;IGE
ágyútaliga;FN
ágyútalp;FN
ágyútorok;FN
ágyútöltelék;FN
ágyútűz;FN
ágyúüteg;FN
ágyúz;IGE
agyvelő;FN
agyvelőgyulladás;FN
agyvérszegénység;FN
agyvértolulás;FN
agyvérzés;FN
agyvízkór;FN
ah;FN|IND
áh;IND
aha;IND|MON
áhá;IND
ahajt;HA
ahán;IND
ahány;NM
ahányadik;NM
ahányadszor;HA
ahányféle;NM
ahelyett;HA
ahhoz;NM
áhít;IGE
áhítat;FN
áhítatos;MN
áhítatoskodik;IGE
áhítatosság;FN
áhított;MN
áhítozik;IGE
ahogy;HA
ahogyan;HA
ahol;HA
ahonnan;HA
ahonnét;HA
ahova;HA
aisz;FN
aj;IND
áj;IND
ajaj;IND
ajak;FN
ajakbiggyesztés;FN
ajakhang;FN
ajakír;FN
ajakkerekítés;FN
ajakos;FN|MN
ajakpirosító;FN
ajakrúzs;FN
ajaksíp;FN
ajándék;FN
ajándékcsomag;FN
ajándékkönyv;FN
ajándékműsor;FN
ajándékoz;IGE
ajándékozás;FN
ajándéktárgy;FN
ajándok;FN
ajánl;IGE
ajánlás;FN
ajánlat;FN
ajánlatos;MN
ajánlattevő;FN|MN
ajánlgat;IGE
ajánlkozik;IGE
ajánló;FN|MN
ajánlólevél;FN
ajánlott;FN|MN
ájer;FN
ajjaj;IND
ajk;FN
ajkú;FN|MN
ajnároz;IGE
ajnye;IND
ajóka;FN
ajókagyűrű;FN
ájtatos;MN
ájtatoskodik;IGE
ájtatosság;FN
ajtó;FN
ajtóbélés;FN
ajtócsukó;FN|MN
ajtófélfa;FN
ajtóhasadék;FN
ajtókeret;FN
ajtókopogtató;FN
ajtókulcs;FN
ajtómélyedés;FN
ajtónálló;FN|MN
ajtónyílás;FN
ajtórés;FN
ajtós;MN
ajtósarok;FN
ajtószám;FN
ajtószárfa;FN
ajtószárny;FN
ajtótok;FN
ajtóvasalás;FN
ajtóvédő;FN
ajtózseb;FN
ájul;IGE|FN
ájulás;FN
ájulat;FN
ájuldozik;IGE
ájult;MN
ájultság;FN
akác;FN
akácerdő;FN
akácfa;FN
akácméz;FN
akácos;FN|MN
akácsor;FN
akácvirág;FN
akad;IGE
akadály;FN
akadályfutás;FN
akadályoz;IGE
akadályoztatás;FN
akadálytalan;MN
akadályverseny;FN
akadék;FN
akadékos;MN
akadékoskodik;IGE
akadémia;FN
akadémikus;FN|MN
akadémista;FN
akadozik;IGE
akantusz;FN
akar;IGE|HA|KOT
akár;HA|KOT
akarás;FN
akarat;FN
akaraterő;FN
akaratgyengeség;FN
akarathiány;FN
akarati;MN
akaratlan;MN
akaratnyilvánítás;FN
akaratos;MN
akaratoskodik;IGE
akaratszabadság;FN
akarattalan;MN
akárcsak;KOT
akárha;KOT
akárhány;NM
akárhányadik;NM
akárhányféle;NM
akárhányszor;NM
akárhogy;HA
akárhol;HA
akárhonnan;HA
akárhonnét;HA
akárhova;HA
akárki;NM
akárkicsoda;NM
akármeddig;HA
akármekkora;NM
akármely;NM
akármelyik;NM
akármennyi;NM
akármennyiedik;NM
akármennyire;HA
akármerre;HA
akármerről;HA
akármi;NM
akármicsoda;NM
akármicsodás;NM
akármiféle;NM
akármikor;HA
akármilyen;NM
akárminemű;NM
akárminő;NM
akármint;HA
akarnok;FN
akaródzik;IGE
akaszkodik;IGE
akaszt;IGE
akasztás;FN
akasztó;FN|MN
akasztófa;FN
akasztófahumor;FN
akasztófáravaló;FN
akasztófavirág;FN
akasztós;MN
akasztott;MN
akcentus;FN
akceptál;IGE
akció;FN
akcióképes;MN
akciós;MN
aki;NM
akként;NM|HA
akképpen;NM|HA
akklimatizál;IGE
akklimatizálódik;IGE
akkommodál;IGE
akkor;HA
akkora;NM
akkorában;HA
akkorára;HA
akkord;FN
akkordbér;FN
akkordmunka;FN
akkordrendszer;FN
akkori;NM
akkoriban;HA
akkorka;NM
akkoron;HA
akkortájban;HA
akkortájt;HA
akkreditál;IGE
akkumuláció;FN
akkumulál;IGE
akkumulátor;FN
akkurátus;MN
akna;FN
aknaharc;FN
aknakutató;FN|MN
aknamező;FN
aknamunka;FN
aknarakó;FN|MN
aknarobbanás;FN
aknás;MN
aknásít;IGE
aknász;FN
aknaszedő;FN|MN
aknaszén;FN
aknaszilánk;FN
aknatalálat;FN
aknatölcsér;FN
aknatűz;FN
aknavető;FN|MN
aknáz;IGE
aknazár;FN
akó;FN
akol;FN
akolófa;FN
akolópálca;FN
ákombákom;FN
akona;FN
ákontó;FN|HA
akós;MN
ákovita;FN
akóz;IGE
akörül;HA
aközben;HA
aközött;HA
akríbia;FN
akrobata;FN
akromatikus;MN
akrosztichon;FN
akt;FN
akta;FN
aktahalmaz;FN
aktatáska;FN
aktatologatás;FN
aktáz;IGE
aktfestő;FN
aktív;MN
aktíva;FN
aktivista;FN
aktivitás;FN
aktivizál;IGE
aktivizmus;FN
aktrajz;FN
aktuális;MN
aktualitás;FN
aktualizálódik;IGE
aktus;FN
akusztika;FN
akut;MN
akvarell;FN
akvarellfesték;FN
akvarellfestő;FN
akvarellista;FN
akvárium;FN
akvirál;IGE
akvizíció;FN
al;FN
ál;MN
alá;HA|NU|IK
aláaknáz;IGE
aláás;IGE
alabárd;FN
alabárdos;FN|MN
alabástrom;FN
alább;HA|IK
alábbhagy;IGE
alábbi;FN|MN
alábbszáll;IGE
alábbszállít;IGE
alábbvaló;MN
alábecsül;IGE
alábocsát;IGE
alábocsátkozik;IGE
aláboltoz;IGE
alábukik;IGE
alábuktat;IGE
alacsony;MN
alacsonyít;IGE
alacsonyodik;IGE
alacsonyrendű;MN
alacsonyság;FN
aládúcol;IGE
aláereszkedik;IGE
aláértékel;IGE
aláfalaz;IGE
aláfekszik;IGE
aláfelé;HA
aláfest;IGE
aláfestés;FN
aláfirkant;IGE
aláfolyik;IGE
aláfordít;IGE
aláfordul;IGE
aláfut;IGE
aláfűt;IGE
alagcső;FN
alagcsövez;IGE
alagsor;FN
alagút;FN
alagya;FN
alágyújt;IGE
alágyújtós;FN
aláhajlik;IGE
aláhajol;IGE
aláhanyatlik;IGE
aláhull;IGE
aláhúz;IGE
aláhúzás;FN
aláír;IGE
aláírás;FN
aláírásgyűjtés;FN
aláíratlan;MN|HA
aláíró;FN|MN
alája;HA|NU
alájegyez;IGE
alak;FN
alakfa;FN
alakhű;MN
alaki;MN
alakiság;FN
alakít;IGE
alakítás;FN
alakítható;MN
alakmás;FN
alakor;FN
alakos;FN|MN
alakoskodás;FN
alakoskodik;IGE
alakoskodó;FN|MN
alakpár;FN
alakrajz;FN
alakszerű;MN
alaktalan;MN
alaktan;FN
alakú;MN
alakul;IGE
alakulás;FN
alakulat;FN
alakutánzás;FN
alakváltozat;FN
alakvas;FN
alakzat;FN
alakzó;FN
alálibeg;IGE
álamatőr;FN
alámerít;IGE
alámerül;IGE
alamizsna;FN
alamizsnálkodik;IGE
alamizsnás;FN|MN
alámos;IGE
alamuszi;FN|MN
alán;FN|MN
alánéz;IGE
alant;MN|HA
alantas;FN|MN
alanti;MN
alantos;FN|MN
alany;FN
alanyeset;FN
alanyi;MN
alanyiság;FN
alányúl;IGE
alányúlik;IGE
alap;FN
alapadag;FN
alapalak;FN
alapállás;FN
alapanyag;FN
alapár;FN
alapárok;FN
alapbér;FN
alapdíj;FN
alapelem;FN
alapelv;FN
alapépítmény;FN
alapeszme;FN
alapfal;FN
alapfeltétel;FN
alapfizetés;FN
alapfogalom;FN
alapfok;FN
alapforma;FN
alapgondolat;FN
alaphang;FN
alaphangsor;FN
alaphangzat;FN
alaphelyzet;FN
alapigazság;FN
alapige;FN
alápincéz;IGE
alapismeret;FN
alapít;IGE
alapítás;FN
alapító;FN|MN
alapítvány;FN
alapjelentés;FN
alapkiképzés;FN
alapkő;FN
alapkőletétel;FN
alaplap;FN
alapművelet;FN
alapnyelv;FN
alapokmány;FN
alapos;MN
alaposság;FN
alapoz;IGE
alapozás;FN
alappillér;FN
alappont;FN
alaprajz;FN
alapszabály;FN
alapszám;FN
alapszerv;FN
alapszervezet;FN
alapszik;IGE
alapszín;FN
alapszó;FN
alapszókincs;FN
alaptalan;MN
alaptermészet;FN
alapterület;FN
alaptétel;FN
alaptőke;FN
alaptörvény;FN
alapul;IGE
alapvetés;FN
alapvető;FN|MN
alapvizsga;FN
alapvizsgálat;FN
alapvizsgázik;IGE
alapvonal;FN
alapvonás;FN
alapzat;FN
álarc;FN
álarcos;FN|MN
álarcosbál;FN
alárendel;IGE
alárendelés;FN
alárendelő;MN
alárendelt;FN|MN
alárendeltség;FN
alarm;FN
alarmíroz;IGE
alássan;HA
alászáll;IGE
alászánt;IGE
alászolgája;FN|MON
alátámaszt;IGE
alátekint;IGE
alátesz;IGE
alátét;FN
alatt;HA|NU
alatta;HA|NU
alattas;FN|MN
alatti;MN
alattomban;HA
alattomos;MN
alattomoskodik;IGE
alattomosság;FN
alattos;FN|MN
alattság;FN
alattvaló;FN|MN
alávaló;MN
alávalóság;FN
aláver;IGE
alávet;IGE
alávetett;MN
aláz;IGE
alázat;FN
alázatos;MN
alázatoskodik;IGE
alázatosság;FN
alázkodik;IGE
alázuhan;IGE
albán;FN|MN
albérlet;FN
albérleti;FN|MN
albérlő;FN|MN
albínó;FN|MN
albíró;FN
albizottság;FN
álborda;FN
álbölcsesség;FN
album;FN
albumin;FN
álca;FN
álcáz;IGE
álcázás;FN
alcím;FN
alcsalád;FN
alcsoport;FN
áld;IGE
áldás;FN
áldásos;MN
áldatlan;MN
áldó;FN|MN
áldomás;FN
áldott;FN|MN
áldoz;IGE
áldozár;FN
áldozás;FN
áldozat;FN
áldozatkész;MN
áldozatos;MN
áldozó;FN|MN
áldozócsütörtök;FN
áldozópap;FN
áldozta;FN
áldoztat;IGE
alél;IGE
alelnök;FN
alélt;MN
alépítmény;FN
alexandrin;FN
alezredes;FN
alfa;FN
alfabetikus;MN
alfaj;FN
alfejezet;FN
alfél;FN
alföld;FN
alföldi;FN|MN
algebra;FN
algimnázium;FN
álgyú;FN
alhadnagy;FN
álhaj;FN
alhas;FN
alhatnék;FN
álhír;FN
alibi;FN
alig;HA|KOT
alig-alig;HA
aligazgató;FN
aligha;HA
alighanem;HA
alighogy;HA|KOT
alispán;FN
alít;IGE
alj;FN
alja;FN|MN
aljas;FN|MN
aljasít;IGE
aljasodik;IGE
aljasság;FN
aljasul;IGE
aljaz;IGE
aljazás;FN
aljegyző;FN
aljlevél;FN
aljzat;FN
alkáli;FN|MN
alkálikus;MN
alkalmas;FN|MN
alkalmasint;HA
alkalmatlan;FN|MN
alkalmatlankodik;IGE
alkalmatlanság;FN
alkalmatos;MN
alkalmatosság;FN
alkalmaz;IGE
alkalmazás;FN
alkalmazkodás;FN
alkalmazkodik;IGE
alkalmazó;FN|MN
alkalmazott;FN|MN
alkalmaztatás;FN
alkalmi;MN
alkaloida;FN
alkalom;FN
alkalomadtán;HA
alkalomszerű;MN
alkar;FN
alkat;FN
alkati;MN
alkatrész;FN
alkímia;FN
alkimista;FN
alkirály;FN
alkohol;FN
alkoholellenes;MN
alkoholista;FN|MN
alkoholizmus;FN
alkoholmentes;MN
alkoholmérgezés;FN
alkoholos;MN
alkoholtilalom;FN
alkony;FN
alkonyat;FN
alkonyati;MN
alkonycsillag;FN
alkonyfény;FN
alkonyi;MN
alkonyodik;IGE
alkonypír;FN
alkonyul;IGE
alkonyulat;FN
alkormányzó;FN
alkot;IGE
alkotás;FN
alkotmány;FN
alkotmányellenes;MN
alkotmányjog;FN
alkotmánylevél;FN
alkotmányos;MN
alkotmányosdi;FN
alkotmányosság;FN
alkotmányozó;MN
alkotmányreform;FN
alkotmánytan;FN
alkotmánytörténet;FN
alkotó;FN|MN
alkotóelem;FN
alkotóképesség;FN
alkotórész;FN
alkóv;FN
alkörmös;FN
alközpont;FN
alku;FN
alkudozás;FN
alkudozik;IGE
álkulcs;FN
alkusz;FN
alkuszdíj;FN
alkuszik;IGE
alkuvás;FN
áll;IGE|FN
álladalom;FN
álladék;FN
álladzó;FN
állag;FN
állam;FN
államadósság;FN
államalapítás;FN
államalkotó;FN|MN
államapparátus;FN
állambölcselet;FN
államcsíny;FN
államcsőd;FN
államelmélet;FN
államelnök;FN
államérdek;FN
állameszme;FN
állameszmény;FN
államfelforgató;FN|MN
államférfi;FN
államfogház;FN
államfogság;FN
államforma;FN
államfő;FN
államgazdaság;FN
államgazdaságtan;FN
államgépezet;FN
államhatalom;FN
államhatár;FN
államháztartás;FN
állami;MN
államigazgatás;FN
államiság;FN
államjog;FN
államkapitalizamus;FN
államkassza;FN
államkincstár;FN
államkölcsön;FN
államkölcsönkötvény;FN
államköltség;FN
államköltséges;MN
államkötvény;FN
államközi;MN
államminiszter;FN
államnyelv;FN
államosít;IGE
államosítás;FN
állampapír;FN
állampénztár;FN
állampolgár;FN
állampolgári;MN
állampolgárság;FN
államregény;FN
államrend;FN
államrendészet;FN
államrendőrség;FN
államrendszer;FN
államsegély;FN
államsorsjáték;FN
államsorsjegy;FN
államszámvitel;FN
államszervezet;FN
államszerződés;FN
államszocializmus;FN
államszövetség;FN
államtan;FN
államtanács;FN
államtitkár;FN
államtitok;FN
államtudomány;FN
államügy;FN
államügyész;FN
államvagyon;FN
államvallás;FN
államvasút;FN
államvédelem;FN
államvédelmi;MN
államvizsga;FN
állandó;FN|MN
állandóság;FN
állandósít;IGE
állandósul;IGE
állapot;FN
állapothatározó;FN
állapotjelző;FN
állapotos;FN|MN
állás;FN
állásdeszka;FN
állásfa;FN
állásfoglalás;FN
álláshalmozás;FN
állásharc;FN
állásközvetítő;FN|MN
állásnélküli;FN|MN
álláspont;FN
állástalan;FN|MN
állásvesztés;FN
állat;FN|IGE
állatalak;FN
állatállomány;FN
állatbetegség;FN
állatbőr;FN
állatcsalád;FN
állategészségügy;FN
állatélettan;FN
állateposz;FN
állatetető;FN|MN
állatfaj;FN
állatfestő;FN
állatföldrajz;FN
állathang;FN
állathívogató;FN|MN
állati;MN
állatias;MN
állatidomítás;FN
állatka;FN
állatkép;FN
állatkereskedés;FN
állatkert;FN
állatkínzás;FN
állatkitömő;FN
állatkör;FN
állatlélektan;FN
állatmese;FN
állatnem;FN
állatnév;FN
állatóriás;FN
állatország;FN
állatorvos;FN
állatorvostan;FN
állatöv;FN
állatregény;FN
állatrend;FN
állatrendszertan;FN
állatsereglet;FN
állatszaporulat;FN
állatszelídítő;FN
állattan;FN
állattár;FN
állattartás;FN
állattartó;FN|MN
állattenyésztés;FN
állattenyésztő;FN|MN
állatvásár;FN
állatvédelem;FN
állatvédő;FN|MN
állatvész;FN
állatviadal;FN
állatvilág;FN
állcsont;FN
álldogál;IGE
allé;FN
allegória;FN
allegorikus;MN
allegorizál;IGE
allegro;FN|HA
alleluja;FN|IND
allergia;FN
állgödör;FN
állhatatlan;MN
állhatatos;MN
alligátor;FN
állít;IGE
állítás;FN
állításköteles;FN|MN
alliteráció;FN
alliterál;IGE
állítgat;IGE
állítható;MN
állítmány;FN
állítmányi;MN
állítmánykiegészítő;FN|MN
állító;FN|MN
állítólag;HA
állítólagos;MN
állj;FN|MON
állkapca;FN
állkapocs;FN
állkapocsficam;FN
állkapocsgörcs;FN
álló;FN|MN
állócsillag;FN
állógallér;FN
állogat;IGE
állóharc;FN
állóhely;FN
állóka;FN
állókép;FN
állóképes;MN
állólámpa;FN
állólétra;FN
állomány;FN
állománycsoport;FN
állomás;FN
állomásfőnök;FN
állomáshely;FN
állomásozik;IGE
állomásparancsnok;FN
állong;IGE
állóóra;FN
állórajt;FN
állótőke;FN
állott;MN
állóvíz;FN
allövet;FN
állszíj;FN
állta;FN
álltó;MN
allűr;FN
állvány;FN
állványoz;IGE
állványzat;FN
alma;FN
almabor;FN
almacsutka;FN
almafa;FN
almahéj;FN
almakompót;FN
almamoly;FN
almanach;FN
almapüré;FN
almárium;FN
almás;MN
almásderes;FN|MN
almásszürke;FN|MN
almaszüret;FN
álmatag;MN
almatermés;FN
álmatlan;MN
álmatlanság;FN
almazöld;FN|MN
álmélkodás;FN
álmélkodik;IGE
álmodik;IGE
álmodozik;IGE
álmos;MN
álmosít;IGE
álmoskönyv;FN
álmosodik;IGE
almoz;IGE
alnem;FN
alnémet;FN|MN
álnév;FN
álnok;MN
álnokság;FN
aló;MON
álobjektív;MN
áloé;FN
álok;FN
álokoskodás;FN
alól;NU|HA
alóla;HA
alom;FN
álom;FN
álomfejtés;FN
álomhozó;MN
álomital;FN
álomittas;MN
álomkép;FN
álomkór;FN
álomlátás;FN
álomország;FN
álompor;FN
alomszalma;FN
álomszerű;MN
álomszuszék;FN
álomtalan;MN
áloműző;FN|MN
álomvilág;FN
álorca;FN
alorvos;FN
alosztály;FN
álöltözet;FN
alpakka;FN
alpári;MN
álpátosz;FN
alperes;FN
alpesi;MN
alpinista;FN
alpinizmus;FN
alpolgármester;FN
álprobléma;FN
álpróféta;FN
alrend;FN
alrendű;FN|MN
álromantika;FN
álruha;FN
álság;FN
alsó;FN|MN
alsóéves;FN|MN
alsófogás;FN
alsóház;FN
alsóing;FN
alsónadrág;FN
alsónemű;FN
alsórendű;MN
alsóruha;FN
alsós;FN|MN
alsószoknya;FN
alsótábla;FN
alsóváros;FN
alsózik;IGE
álszakáll;FN
alszeg;FN
alszél;FN
álszemérem;FN
álszent;FN|MN
álszenteskedő;FN|MN
álszenvedő;MN
álszerénység;FN
alszik;IGE
álszó;FN
alt;FN
altábornagy;FN
altáj;FN
altaji;MN
által;NU|IK
általa;HA|NU
általában;HA
általad;IGE
altalaj;FN
általános;FN|MN
általánosít;IGE
általánosítás;FN
általánosság;FN
általcikázik;IGE
általesik;IGE
általfog;IGE
általhág;IGE
általhajt;IGE
általhat;IGE
általjár;IGE
általlát;IGE
általlép;IGE
általmegy;IGE
általnyújt;IGE
általönt;IGE
általút;FN
általüt;IGE
általvág;IGE
általver;IGE
általvesz;IGE
általvet;IGE
általvető;FN|MN
altáró;FN
altat;IGE
áltat;IGE
altató;FN|MN
altatódal;FN
altatószer;FN
altengernagy;FN
alterál;IGE
alterego;FN
áltermés;FN
alternatív;MN
alternatíva;FN
altest;FN
altesti;MN
altétel;FN
altiszt;FN
áltört;FN
altörzs;FN
altruista;FN|MN
altruizmus;FN
áltudomány;FN
áltudós;FN
aludt;MN
aludttej;FN
alul;HA|NU
alulcsapó;MN
aluli;FN|MN
alulírott;FN|MN
aluljáró;FN
alulmarad;IGE
alumínium;FN
aluszékony;MN
aluszékonyság;FN
aluszik;IGE
álút;FN
alügyész;FN
alvad;IGE
alvadás;FN
alvadék;FN
alvadt;MN
alvajárás;FN
alvajáró;FN|MN
alvállalkozó;FN
alvás;FN
alvaszt;IGE
alváz;FN
alvég;FN
alveoláris;MN
alvezér;FN
alvidék;FN
alvilág;FN
alvilági;FN|MN
alvó;FN|MN
alvóbaba;FN
alvóhely;FN
alvószoba;FN
alzat;FN
ám;HA|KOT
ama;NM
amakkor;HA
amalgám;FN
amalgámoz;IGE
amarant;FN
amarillisz;FN
amarra;HA
amarról;NM|HA
amatőr;FN|MN
amatőrség;FN
amaz;NM
amazon;FN
ámbár;KOT
ámbátor;KOT
ambíció;FN
ambicionál;IGE
ambiciózus;MN
ámbitus;FN
ámbra;FN
ámbraillat;FN
ambrózia;FN
ambulancia;FN
ambuláns;FN|MN
ámde;KOT
ameddig;HA
amekkora;NM
amellett;HA
amely;NM
amelyik;NM
ámen;FN|MON
amennyi;NM
amennyiben;NM|KOT
amennyire;NM
amerikai;FN|MN
amerikaias;MN
amerikáner;FN
amerikanizál;IGE
amerikanizálódik;IGE
amerikanizmus;FN
amerikánus;FN|MN
amerikás;FN|MN
amerikázik;IGE
amerre;HA
amerről;HA
ametiszt;FN
amfiteátrum;FN
ami;NM
amiatt;HA
amice;FN
amicsodás;NM
amidőn;HA
amiért;NM|HA
amíg;HA|KOT
amiként;HA
amiképpen;HA
amikor;HA|KOT
amilyen;NM|HA
aminő;NM
amint;HA|KOT
aminthogy;KOT
amióta;HA
amire;NM|KOT
ámít;IGE
ámítás;FN
ámítgat;IGE
